DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S740mag,S920mag,Spanmag
6243816751039523712,   4.3415,   3.9925,   3.9631,   4.2807,   5.3016,   4.3418,   3.9976,   3.9859,   4.0462
4345775217221821312,   5.5387,   5.3498,   5.3782,   5.5371,   6.2165,   5.5410,   5.3497,   5.4035,   5.3618
1649746523792049408,   5.1977,   4.6339,   4.5058,   5.0374,   6.6883,   5.1975,   4.6451,   4.5464,   4.7428
4431639310048958208,   5.3087,   4.4057,   4.1524,   4.9425,   7.4823,   5.3113,   4.4163,   4.1628,   4.5959
4459409469075689216,   4.7650,   3.7205,   3.4800,   4.3114,   6.9533,   4.7685,   3.7232,   3.4604,   3.9579
4375233191015944192,   7.4684,   6.4265,   6.2405,   7.0116,   9.4497,   7.4730,   6.4267,   6.1891,   6.6464
4494267870326116864,   6.2204,   6.0282,   6.0702,   6.2128,   6.7482,   6.2200,   6.0311,   6.0853,   6.0539
4164893700353983104,   9.6538,   9.2458,   9.1722,   9.5395,  10.3210,   9.6547,   9.2486,   9.1630,   9.3226
4474747621924408320,   6.2320,   6.5766,   6.7086,   6.3451,   6.0769,   6.2325,   6.5729,   6.7206,   6.4776
4476214061198753280,   7.1955,   7.3882,   7.5086,   7.2756,   7.1214,   7.1962,   7.3855,   7.5144,   7.3378
4469466083462011008,   7.2660,   6.3529,   6.1085,   6.8671,   8.8175,   7.2649,   6.3615,   6.0548,   6.5323
4177731838628465408,   9.2984,   7.8512,   7.5285,   8.5603,  11.4066,   9.2975,   7.8324,   7.4415,   8.2374
4606525396178706176,   5.4123,   4.8562,   4.7050,   5.2566,   7.0032,   5.4154,   4.8675,   4.7372,   4.9598
4471126479159876096,   7.7657,   7.9269,   8.0358,   7.8565,   7.8284,   7.7699,   7.9254,   8.0409,   7.8756
4469871906338470528,   6.7896,   7.0241,   7.1718,   6.8846,   6.7140,   6.7902,   7.0219,   7.1797,   6.9626
2124735886293410688,   9.1652,   9.5528,   9.6878,   9.2788,   8.9652,   9.1683,   9.5488,   9.7004,   9.4378
4470930186283476736,   7.3204,   7.6464,   7.8084,   7.4292,   7.1613,   7.3221,   7.6411,   7.8188,   7.5523
2161275788716592256,   4.9612,   4.8810,   4.9657,   4.9942,   5.3400,   4.9608,   4.8817,   4.9968,   4.8806
4523421627299918464,   5.2176,   4.5331,   4.3764,   4.9863,   6.9226,   5.2186,   4.5444,   4.3968,   4.6630
4585277815014537984,   8.0703,   7.6231,   7.5470,   7.9486,   8.9760,   8.0707,   7.6279,   7.5354,   7.7096
4286321977835614976,   7.1314,   7.2730,   7.3484,   7.2238,   7.2895,   7.1315,   7.2733,   7.3462,   7.2234
4279979582440702720,   8.0951,   8.1696,   8.2806,   8.1668,   8.2953,   8.0965,   8.1705,   8.3059,   8.1298
4285492327595742080,   7.8299,   6.7822,   6.4380,   7.3359,   9.8407,   7.8303,   6.7966,   6.4236,   6.9898
2117279002732678656,   7.4623,   7.1277,   7.1170,   7.4149,   8.5118,   7.4680,   7.1317,   7.1537,   7.1727
4266584541504540928,   6.2036,   6.5041,   6.6317,   6.3022,   6.0540,   6.2048,   6.5006,   6.6330,   6.4200
2093536183004234752,   6.0790,   6.4944,   6.7181,   6.1814,   5.7915,   6.0812,   6.4886,   6.7488,   6.3741
2268048503896398720,   7.3804,   7.0625,   7.0155,   7.3196,   8.1572,   7.3811,   7.0661,   7.0176,   7.1148
4265363121612814720,   7.3130,   6.6874,   6.5216,   7.1142,   8.9413,   7.3159,   6.6969,   6.5284,   6.8033
